ortho	Gene Ontology IDs
N0.HOG0029337	GO:0005544;GO:0005886;GO:0006887;GO:0030154;GO:0030658;GO:0042802;GO:0042803;GO:0046872;GO:0046982;GO:0098794;GO:0099072
N0.HOG0017047	GO:0005634;GO:0016491;GO:0046872
N0.HOG0006960	GO:0001837;GO:0005886;GO:0007156;GO:0007411;GO:0030424;GO:0070593;GO:0098632
N0.HOG0028028	GO:0005319;GO:0005576;GO:0005737;GO:0006954;GO:0008289;GO:0016020;GO:0042157;GO:0043123
N0.HOG0028381	GO:0005737;GO:0005868;GO:0007018;GO:0045505
N0.HOG0024974	GO:0004989;GO:0005886
N0.HOG0010386	GO:0004993;GO:0005737;GO:0005886;GO:0007186;GO:0007187;GO:0007189;GO:0007192;GO:0007198;GO:0007268;GO:0010008;GO:0016020;GO:0030277;GO:0030425;GO:0030594;GO:0032098;GO:0051378;GO:0070254;GO:0098794;GO:0098978;GO:0099589;GO:0120056;GO:0150052
N0.HOG0026474	GO:0000235;GO:0000281;GO:0005818;GO:0008017;GO:0015630;GO:0030424;GO:0046602;GO:0060236;GO:0072686;GO:0090307;GO:1902412;GO:1990023
N0.HOG0025166	
N0.HOG0025370	GO:0004930;GO:0005886;GO:0007601;GO:0007602;GO:0009881
N0.HOG0030001	GO:0005509;GO:0005615;GO:0008201;GO:0043066;GO:0043542;GO:0045446;GO:0061484
N0.HOG0027738	GO:0000723;GO:0000781;GO:0003697;GO:0009408;GO:0010521;GO:0019827;GO:0044183;GO:0048367;GO:1990879
N0.HOG0029925	GO:0005509;GO:0005576;GO:0005604;GO:0007155;GO:0008201;GO:0016525;GO:0031012;GO:0031091;GO:0051965
N0.HOG0016399	GO:0005615;GO:0005768;GO:0005902;GO:0006824;GO:0015889;GO:0016324;GO:0031419
N0.HOG0027741	GO:0005654;GO:0005829
N0.HOG0024861	GO:0005886;GO:0008502
N0.HOG0010940	GO:0005886;GO:0006879;GO:0006897;GO:0034755;GO:0070207;GO:0070287
N0.HOG0029822	GO:0005254;GO:0005739;GO:0005765;GO:0006096;GO:0006664;GO:0007005;GO:0007040;GO:0008340;GO:0009100;GO:0010008;GO:0010467;GO:0010506;GO:0014004;GO:0015111;GO:0034707;GO:0035264;GO:0038202;GO:0043524;GO:0045333;GO:0048666;GO:0048708;GO:0050821;GO:0050905;GO:0051235;GO:0051402;GO:0060041;GO:0061744;GO:0062054;GO:0070841;GO:0072593;GO:0097352;GO:1905146;GO:1905165
N0.HOG0025298	GO:0000723;GO:0000781;GO:0003691;GO:0005654;GO:0006278;GO:0031627;GO:0031848;GO:0032208;GO:0032210;GO:0042162;GO:0042803;GO:0061820;GO:0070187;GO:0070198;GO:0098505;GO:1905839
N0.HOG0009320	GO:0001965;GO:0005509;GO:0016020;GO:0030246
N0.HOG0028420	GO:0003723;GO:0003735;GO:0005739;GO:0005743;GO:0005762;GO:0032543
N0.HOG0025974	GO:0005509;GO:0005518;GO:0005604;GO:0005615;GO:0050840
N0.HOG0017497	GO:0004930;GO:0004983;GO:0005886;GO:0007186;GO:0032870;GO:1901653
N0.HOG0024896	GO:0001817;GO:0002224;GO:0005164;GO:0005739;GO:0006915;GO:0008063;GO:0008270;GO:0009898;GO:0010008;GO:0019901;GO:0019903;GO:0030162;GO:0031625;GO:0031996;GO:0032088;GO:0032481;GO:0032648;GO:0033209;GO:0034142;GO:0035631;GO:0042802;GO:0042981;GO:0045087;GO:0050688;GO:0061630
N0.HOG0025434	GO:0005576;GO:0030246
N0.HOG0027382	GO:0001594;GO:0005886;GO:0007166;GO:0007189;GO:0007606;GO:0007617;GO:0035176;GO:0050890;GO:1990081
N0.HOG0030048	GO:0000122;GO:0005737;GO:0007098;GO:0016525;GO:0016607;GO:0019900;GO:0042770;GO:0042803;GO:0043065;GO:0043537;GO:0046330;GO:0046982;GO:0051726;GO:0071260;GO:0071479;GO:1900745;GO:1990841;GO:2000379
N0.HOG0028816	GO:0004222;GO:0005615;GO:0005886;GO:0006508;GO:0008047;GO:0008270;GO:0022617;GO:0030198;GO:0030574;GO:0031012;GO:0032355;GO:0035987;GO:0036211;GO:0070006
N0.HOG0017391	GO:0005654;GO:0032991
N0.HOG0029830	GO:0005509;GO:0005576;GO:0007156;GO:0016020;GO:0030246
N0.HOG0026868	GO:0000209;GO:0005635;GO:0005789;GO:0008270;GO:0030534;GO:0031398;GO:0031624;GO:0032436;GO:0042415;GO:0042428;GO:0061630
N0.HOG0029996	GO:0005615;GO:0008191;GO:0008270;GO:0009725;GO:0031012;GO:0034097;GO:0051045
N0.HOG0021230	GO:0006366;GO:0010467
N0.HOG0030133	GO:0000132;GO:0001578;GO:0001750;GO:0001895;GO:0001917;GO:0005813;GO:0005819;GO:0005829;GO:0005874;GO:0005886;GO:0005929;GO:0005930;GO:0007020;GO:0007052;GO:0007080;GO:0008017;GO:0030054;GO:0030496;GO:0032465;GO:0034451;GO:0036064;GO:0042803;GO:0043231;GO:0050908;GO:0051301;GO:0060271;GO:0090307;GO:0090543;GO:1902850;GO:1903564;GO:1905349
N0.HOG0028049	GO:0005201;GO:0005576;GO:0005585;GO:0030199;GO:0031012;GO:0046872
N0.HOG0026032	GO:0001525;GO:0001666;GO:0004175;GO:0004222;GO:0005615;GO:0005634;GO:0006508;GO:0008270;GO:0016020;GO:0030198;GO:0030574;GO:0031012;GO:0048771;GO:0071492
N0.HOG0000976	GO:0000287;GO:0008375;GO:0010125;GO:0102710
N0.HOG0016413	GO:0001822;GO:0001946;GO:0001947;GO:0003143;GO:0003146;GO:0003171;GO:0003173;GO:0005102;GO:0005245;GO:0005248;GO:0005261;GO:0005262;GO:0005267;GO:0005509;GO:0005783;GO:0005856;GO:0005886;GO:0005929;GO:0007166;GO:0007219;GO:0007368;GO:0007507;GO:0009953;GO:0010882;GO:0015271;GO:0016020;GO:0016323;GO:0016324;GO:0016328;GO:0030017;GO:0030659;GO:0032965;GO:0033017;GO:0034703;GO:0042383;GO:0048793;GO:0050982;GO:0051209;GO:0051262;GO:0051284;GO:0051290;GO:0051371;GO:0060271;GO:0060972;GO:0061371;GO:0065003;GO:0070121;GO:0070588;GO:0071277;GO:0071805;GO:0072019;GO:0072114;GO:0097704;GO:0098662
N0.HOG0016790	GO:0000976;GO:0001018;GO:0001223;GO:0001666;GO:0003682;GO:0003723;GO:0005634;GO:0005739;GO:0005759;GO:0005829;GO:0006357;GO:0006390;GO:0006391;GO:0007584;GO:0008301;GO:0031072;GO:0032991;GO:0033108;GO:0034246;GO:0042645;GO:0043565;GO:0045893
N0.HOG0020495	GO:0005737;GO:0008344;GO:0032225;GO:0045938;GO:0048512;GO:0050804
N0.HOG0026530	GO:0001818;GO:0003924;GO:0005525;GO:0030659;GO:0031410;GO:0032480;GO:0034345;GO:0042742;GO:0042832;GO:0043122;GO:0045070;GO:0046426;GO:0050830;GO:0051607;GO:0051715;GO:0071346
N0.HOG0009994	GO:0000139;GO:0001537;GO:0006790;GO:0007417;GO:0008146;GO:0016020;GO:0016051;GO:0030166;GO:0042446
N0.HOG0028207	GO:0004169;GO:0005783;GO:0005789;GO:0007517
N0.HOG0029217	GO:0005576
N0.HOG0026293	GO:0007520;GO:0016020
N0.HOG0028266	GO:0004857;GO:0005737;GO:0005886;GO:0017020
N0.HOG0028845	
N0.HOG0030169	GO:0000981;GO:0003682;GO:0005634;GO:0007399;GO:0007413;GO:0007422;GO:0007423;GO:0021516;GO:0021575;GO:0021772;GO:0021884;GO:0021986;GO:0030900;GO:0031103;GO:0045666;GO:0045944;GO:0046983;GO:0048699;GO:0048884;GO:0048909;GO:0048918;GO:0048935;GO:0050768;GO:0051091;GO:0061564;GO:0070888;GO:0071698
N0.HOG0017386	GO:0004994;GO:0005886;GO:0007186;GO:0007187;GO:0007218;GO:0008285;GO:0032467;GO:0042923;GO:0043005;GO:0050796;GO:0071385
N0.HOG0025371	GO:0004930;GO:0005886;GO:0007601;GO:0007602;GO:0009881
N0.HOG0008613	GO:0005261;GO:0005886;GO:0005929;GO:0006816
N0.HOG0026799	GO:0001594;GO:0005886
N0.HOG0015257	GO:0000139;GO:0002218;GO:0003924;GO:0004866;GO:0005525;GO:0005737;GO:0005794;GO:0006605;GO:0006954;GO:0016020;GO:0030659;GO:0031410;GO:0032731;GO:0032741;GO:0034067;GO:0042742;GO:0042802;GO:0042803;GO:0045089;GO:0048471;GO:0051289;GO:0051607;GO:0051715;GO:0071222;GO:0071346;GO:0098552;GO:0106139;GO:0140639;GO:0140678;GO:0140973;GO:1900017;GO:1900227
N0.HOG0029459	GO:0005737;GO:0005868;GO:0007018;GO:0045505
N0.HOG0011920	GO:0004966;GO:0005886;GO:0005929;GO:0007189;GO:0007200;GO:0007204;GO:0017046;GO:0031175;GO:0042923;GO:0043647;GO:0045944;GO:0046488;GO:0090663
N0.HOG0001258	GO:0003720;GO:0003964;GO:0006313
N0.HOG0012784	GO:0000978;GO:0000981;GO:0003677;GO:0005634;GO:0006357;GO:0045893;GO:0045944
N0.HOG0014492	
N0.HOG0027376	GO:0000792;GO:0003677;GO:0005634;GO:0005654;GO:0007283;GO:0008270;GO:0035102;GO:0042802
N0.HOG0026863	
N0.HOG0027179	GO:0004930;GO:0005929;GO:0007189;GO:0043005;GO:0055037;GO:0060170;GO:0097386;GO:1901621
N0.HOG0020728	GO:0000139;GO:0001502;GO:0001701;GO:0001822;GO:0001889;GO:0001892;GO:0002133;GO:0005262;GO:0005634;GO:0005737;GO:0005783;GO:0005794;GO:0005886;GO:0005929;GO:0006611;GO:0006816;GO:0007156;GO:0007160;GO:0007161;GO:0007166;GO:0007204;GO:0007259;GO:0007507;GO:0009653;GO:0009986;GO:0016020;GO:0016055;GO:0016323;GO:0016328;GO:0018105;GO:0019901;GO:0019904;GO:0021510;GO:0021915;GO:0030010;GO:0030155;GO:0030246;GO:0030660;GO:0031514;GO:0034405;GO:0034703;GO:0034704;GO:0036303;GO:0042813;GO:0043588;GO:0044325;GO:0045944;GO:0048565;GO:0048754;GO:0048806;GO:0050982;GO:0051216;GO:0051290;GO:0051726;GO:0060170;GO:0060236;GO:0060428;GO:0060674;GO:0061136;GO:0070062;GO:0070588;GO:0071941;GO:0072164;GO:0072177;GO:0072205;GO:0072218;GO:0072237;GO:0072287;GO:0140416;GO:0140494;GO:0160040;GO:2000045
N0.HOG0000633	GO:0005737;GO:0005813;GO:0007346;GO:0030496;GO:0051301;GO:0072686;GO:0097431;GO:1990023
N0.HOG0014063	GO:0003697;GO:0004518;GO:0005737;GO:0006302;GO:0016605;GO:0046872;GO:0070260
N0.HOG0024691	GO:0005654
N0.HOG0028897	GO:0005886
N0.HOG0011467	GO:0005507;GO:0005576;GO:0005615;GO:0005788;GO:0005796;GO:0005886;GO:0006953;GO:0007596;GO:0007597;GO:0016491;GO:0030134;GO:0031093;GO:0033116
N0.HOG0028694	GO:0001764;GO:0005654;GO:0005794;GO:0005886;GO:0006355;GO:0006879;GO:0007155;GO:0007411;GO:0007520;GO:0009306;GO:0009986;GO:0030426;GO:0030513;GO:0038023;GO:0039706;GO:0045296;GO:0048681;GO:0050709;GO:0060586;GO:0070700;GO:0097708;GO:0098609;GO:0098797;GO:0098839;GO:0098978;GO:0099550
N0.HOG0027538	GO:0000731;GO:0004861;GO:0005634;GO:0005654;GO:0005829;GO:0007605;GO:0008285;GO:0009411;GO:0019901;GO:0030308;GO:0032526;GO:0033280;GO:0048102;GO:0097129;GO:1902230;GO:1902807;GO:2000045
N0.HOG0030072	GO:0005743;GO:0006120;GO:0045271
N0.HOG0015285	GO:0001649;GO:0004965;GO:0005615;GO:0005737;GO:0005789;GO:0005886;GO:0007193;GO:0007214;GO:0008021;GO:0008285;GO:0014048;GO:0014049;GO:0014053;GO:0016020;GO:0030673;GO:0031966;GO:0032811;GO:0033602;GO:0035094;GO:0038037;GO:0038039;GO:0042734;GO:0043025;GO:0043197;GO:0043198;GO:0043204;GO:0045211;GO:0045471;GO:0046982;GO:0050805;GO:0051932;GO:0060124;GO:0097060;GO:0098685;GO:0098793;GO:0098978;GO:0098982;GO:0099579;GO:0150047;GO:0150099;GO:1902710;GO:1902712;GO:1990430
N0.HOG0028040	
N0.HOG0005830	GO:0001525;GO:0001541;GO:0001542;GO:0001554;GO:0004222;GO:0004252;GO:0005576;GO:0005615;GO:0006508;GO:0008270;GO:0009725;GO:0022617;GO:0030154;GO:0030198;GO:0030574;GO:0031012;GO:0051591
N0.HOG0025984	
N0.HOG0027332	GO:0001784;GO:0006915
N0.HOG0025899	GO:0000086;GO:0001701;GO:0002039;GO:0003682;GO:0004175;GO:0004177;GO:0005634;GO:0005654;GO:0005694;GO:0005829;GO:0006508;GO:0031648;GO:0032922;GO:0035064;GO:0045892;GO:0045893;GO:0046872;GO:0048144;GO:0051864;GO:0106157;GO:1901796
N0.HOG0029775	
N0.HOG0029956	GO:0003677;GO:0005634;GO:0005730;GO:0008270
N0.HOG0027915	GO:0000977;GO:0000981;GO:0005634;GO:0006357;GO:0019827;GO:0030154;GO:0032502;GO:0045944;GO:0046983;GO:0070888;GO:1902037;GO:2000738
N0.HOG0014562	GO:0001591;GO:0001662;GO:0001975;GO:0004952;GO:0004993;GO:0005813;GO:0005886;GO:0006874;GO:0007187;GO:0007188;GO:0007195;GO:0007268;GO:0008344;GO:0015459;GO:0016020;GO:0017124;GO:0030425;GO:0030594;GO:0034776;GO:0035176;GO:0035240;GO:0042053;GO:0042596;GO:0042752;GO:0042802;GO:0043406;GO:0046872;GO:0048148;GO:0048149;GO:0048511;GO:0050482;GO:0050709;GO:0051379;GO:0051380;GO:0051586;GO:0060080;GO:0060158;GO:0098794;GO:0098978;GO:0099149
N0.HOG0026803	GO:0001750;GO:0001917;GO:0002092;GO:0005634;GO:0005737;GO:0005770;GO:0005813;GO:0005814;GO:0005886;GO:0005923;GO:0007165;GO:0008285;GO:0010976;GO:0014069;GO:0019902;GO:0030159;GO:0030336;GO:0030425;GO:0031697;GO:0032926;GO:0032991;GO:0036057;GO:0038180;GO:0043113;GO:0045202;GO:0046332;GO:0048471;GO:0051898;GO:0060395;GO:0070697;GO:0070699;GO:0072015;GO:0072583;GO:0097118;GO:0097546;GO:1990090;GO:2000809
N0.HOG0020891	GO:0009507;GO:0009570;GO:0010109;GO:0016671;GO:0051776
N0.HOG0027082	GO:0004949;GO:0005783;GO:0005886;GO:0006954;GO:0030425;GO:0030595;GO:0043204;GO:0045202;GO:0099553
N0.HOG0024638	GO:0000139;GO:0005576;GO:0010634;GO:0010718;GO:0042803;GO:0070374
N0.HOG0015397	GO:0005524;GO:0005829;GO:0006915;GO:0006954;GO:0042981;GO:0045087
N0.HOG0025139	GO:0003743;GO:0005829;GO:0032790;GO:0043022
N0.HOG0009059	GO:0003677;GO:0005634;GO:0006313;GO:0015074
N0.HOG0029242	GO:0005886;GO:0009408;GO:0009409;GO:0009414;GO:0009612;GO:0033555;GO:0035902;GO:0042594;GO:0051219
N0.HOG0029226	GO:0000122;GO:0000228;GO:0000976;GO:0001837;GO:0002062;GO:0003131;GO:0003676;GO:0003680;GO:0003712;GO:0003714;GO:0003906;GO:0005634;GO:0005654;GO:0006284;GO:0006325;GO:0006355;GO:0008301;GO:0009615;GO:0010564;GO:0010628;GO:0030261;GO:0031492;GO:0031507;GO:0032993;GO:0035497;GO:0035500;GO:0035501;GO:0035556;GO:0035985;GO:0035987;GO:0035988;GO:0043066;GO:0043392;GO:0043922;GO:0045444;GO:0045766;GO:0045869;GO:0045892;GO:0045893;GO:0045944;GO:0046332;GO:0048333;GO:0048762;GO:0048863;GO:0051301;GO:0051575;GO:0061629;GO:0070742;GO:0071141;GO:0071864;GO:0071902;GO:0090402;GO:2000036;GO:2000648;GO:2000773;GO:2001033
N0.HOG0009720	GO:0001609;GO:0001963;GO:0001973;GO:0001975;GO:0005516;GO:0005886;GO:0007189;GO:0007626;GO:0008289;GO:0014074;GO:0019899;GO:0032230;GO:0042755;GO:0042802;GO:0046636;GO:0050728;GO:0060080;GO:0097190;GO:0098794;GO:2001235
N0.HOG0029126	GO:0000774;GO:0005634;GO:0005829;GO:0016020;GO:0030544;GO:0050821
N0.HOG0027385	GO:0000978;GO:0000981;GO:0003677;GO:0005634;GO:0006357;GO:0045893;GO:0045944
N0.HOG0025533	
N0.HOG0030135	GO:0001819;GO:0002446;GO:0005829;GO:0007254;GO:0009410;GO:0009620;GO:0016064;GO:0032449;GO:0032494;GO:0032495;GO:0032663;GO:0032675;GO:0032680;GO:0032722;GO:0032725;GO:0032740;GO:0032755;GO:0032760;GO:0032874;GO:0035591;GO:0042803;GO:0042981;GO:0043123;GO:0043330;GO:0045089;GO:0046330;GO:0046872;GO:0048874;GO:0050700;GO:0050830;GO:0051092;GO:0051260;GO:0051403;GO:0051607;GO:0060907;GO:0061760;GO:0070374;GO:0097190;GO:1900017;GO:1904044;GO:2000318
N0.HOG0028464	GO:0005509;GO:0005615;GO:0009897;GO:0009986;GO:0042802;GO:0045880
N0.HOG0026502	GO:0005829;GO:0009507;GO:0015035
N0.HOG0028503	GO:0003676;GO:0003720;GO:0003964;GO:0004519;GO:0005634;GO:0006313;GO:0006508;GO:0008233;GO:0015074;GO:0042575
N0.HOG0026749	GO:0003735;GO:0005739;GO:0005763;GO:0006412
N0.HOG0029605	GO:0004623;GO:0005576;GO:0006644;GO:0016042;GO:0050482;GO:0090729
N0.HOG0029504	GO:0000139;GO:0005576;GO:0010634;GO:0010718;GO:0042803;GO:0070374
N0.HOG0026178	GO:0001594;GO:0005886;GO:0007186
N0.HOG0025910	GO:0001525;GO:0002685;GO:0005886;GO:0006954;GO:0006955;GO:0007186;GO:0007204;GO:0008284;GO:0009897;GO:0016493;GO:0016494;GO:0019722;GO:0019957;GO:0019958;GO:0038023;GO:0045766;GO:0050921;GO:0051281;GO:0060326;GO:1900118
N0.HOG0026833	GO:0000139;GO:0005768;GO:0005794;GO:0005802;GO:0016757;GO:0042802;GO:0052324;GO:2001009
N0.HOG0027056	GO:0008770;GO:0046872
N0.HOG0026455	GO:0000122;GO:0008270;GO:0033085
N0.HOG0024926	GO:0000149;GO:0001786;GO:0005509;GO:0005544;GO:0005546;GO:0005886;GO:0007268;GO:0007608;GO:0016192;GO:0017158;GO:0030672;GO:0042802;GO:0042803;GO:0045956;GO:0046982;GO:0061891;GO:0070382;GO:0098793;GO:0098978;GO:0099525
N0.HOG0029054	GO:0000139;GO:0005576;GO:0010634;GO:0010718;GO:0042803;GO:0070374
N0.HOG0029088	GO:0005737;GO:0016020;GO:0045202;GO:0098794;GO:0098817
N0.HOG0026262	GO:0003723;GO:0003779;GO:0005198;GO:0005509;GO:0005737;GO:0005794;GO:0005856;GO:0005874;GO:0005886;GO:0010632;GO:0015629;GO:0016020;GO:0016055;GO:0030177;GO:0030334;GO:0032587;GO:0032886;GO:0042060;GO:0043001;GO:0045104;GO:0045296;GO:0045773;GO:0051011;GO:0051015;GO:0051893;GO:0150011
N0.HOG0015562	GO:0005829;GO:0006760;GO:0016616
N0.HOG0026886	GO:0005201;GO:0005581;GO:0005615;GO:0031012
N0.HOG0025567	GO:0008168;GO:0016114;GO:0032259;GO:0046872
N0.HOG0029291	GO:0000027;GO:0000055;GO:0005524;GO:0005634;GO:0005654;GO:0005730;GO:0005829;GO:0016020;GO:0016887;GO:0030687;GO:0045111
N0.HOG0003470	GO:0001653;GO:0002213;GO:0002237;GO:0004676;GO:0004677;GO:0004679;GO:0004694;GO:0004711;GO:0005524;GO:0005886;GO:0009506;GO:0009695;GO:0009759;GO:0010183;GO:0031349;GO:0035175;GO:0035402;GO:0035403;GO:0035979;GO:0042277;GO:0044022;GO:0044023;GO:0044024;GO:0044025;GO:0072354;GO:0072371;GO:0072518;GO:0080027;GO:0090406;GO:0106310;GO:0140823;GO:0140855;GO:0140857;GO:1901653;GO:1990244
N0.HOG0025411	GO:0005634;GO:0006606
N0.HOG0026442	GO:0001568;GO:0001756;GO:0002042;GO:0003404;GO:0005886;GO:0007155;GO:0007411;GO:0007412;GO:0008039;GO:0009952;GO:0021654;GO:0035475;GO:0042734;GO:0046875;GO:0048013;GO:0048514;GO:0050920;GO:0098978
N0.HOG0029311	GO:0004946;GO:0005829;GO:0005886;GO:0007186;GO:0008188;GO:0032715;GO:0032727;GO:0090290;GO:0140374;GO:0160023;GO:1903942
N0.HOG0000975	GO:0000287;GO:0008375;GO:0010125;GO:0102710
N0.HOG0001935	GO:0003677;GO:0008270;GO:0045944
N0.HOG0010246	GO:0004989;GO:0005886;GO:0007189;GO:0008226;GO:0016020;GO:0043410;GO:0071418;GO:0071880;GO:0071927;GO:0071928
N0.HOG0027919	GO:0005344;GO:0019825;GO:0020037;GO:0046872
N0.HOG0026791	GO:0000151;GO:0000781;GO:0003682;GO:0005634;GO:0005737;GO:0005829;GO:0006302;GO:0006303;GO:0006511;GO:0006974;GO:0008270;GO:0010212;GO:0030496;GO:0034244;GO:0035092;GO:0035861;GO:0040029;GO:0042393;GO:0042803;GO:0043130;GO:0045190;GO:0045739;GO:0051301;GO:0061630;GO:0070534;GO:0070936;GO:0085020;GO:0140861;GO:1905168
N0.HOG0025880	GO:0006631;GO:0006979;GO:0009266;GO:0009644;GO:0009915;GO:0009976;GO:0010189;GO:0010287;GO:0015994;GO:0016122;GO:0016853;GO:0031347
N0.HOG0014438	GO:0004500;GO:0005507;GO:0005615;GO:0006589;GO:0030667;GO:0042420;GO:0042421
N0.HOG0029564	GO:0000981;GO:0003677;GO:0005634;GO:0009653;GO:0031286;GO:1902351
N0.HOG0029903	GO:0005634;GO:0005875;GO:0005938;GO:0008017;GO:0031122;GO:0035371;GO:0051010
N0.HOG0028112	
N0.HOG0028938	GO:0002177;GO:0005737;GO:0005874;GO:0008017;GO:0036126
N0.HOG0017072	GO:0001586;GO:0001662;GO:0004993;GO:0005886;GO:0007186;GO:0007187;GO:0007198;GO:0007210;GO:0007214;GO:0007268;GO:0008284;GO:0014062;GO:0019229;GO:0030425;GO:0030594;GO:0035640;GO:0042053;GO:0042428;GO:0045202;GO:0046883;GO:0050795;GO:0051378;GO:0090722;GO:0099589
N0.HOG0027201	GO:0005886;GO:0007218;GO:0008188
N0.HOG0027567	GO:0005794;GO:0005797;GO:0006024;GO:0006486;GO:0015012;GO:0030166;GO:0030206;GO:0032580;GO:0047220;GO:0050651
N0.HOG0027888	GO:0000977;GO:0000981;GO:0005634;GO:0006357;GO:0019827;GO:0030154;GO:0032502;GO:0045944;GO:0046983;GO:0070888;GO:1902037;GO:2000738
N0.HOG0015158	GO:0004938;GO:0005886;GO:0007186;GO:0051379;GO:0071881
N0.HOG0015371	GO:0001508;GO:0005251;GO:0005886;GO:0006813;GO:0008076;GO:0015459;GO:0016020;GO:0030425;GO:0032809;GO:0043025;GO:0043204;GO:0046982;GO:0051260;GO:0071805;GO:0072659
N0.HOG0026341	GO:0000165;GO:0001985;GO:0001994;GO:0001996;GO:0001997;GO:0004937;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0005886;GO:0005901;GO:0006915;GO:0006939;GO:0007165;GO:0007186;GO:0007200;GO:0007204;GO:0007267;GO:0007512;GO:0008285;GO:0009410;GO:0009725;GO:0010507;GO:0010613;GO:0031965;GO:0032230;GO:0035556;GO:0043231;GO:0043410;GO:0045760;GO:0045907;GO:0045987;GO:0046982;GO:0060452;GO:0061049;GO:0070374;GO:0071880;GO:0071882;GO:0097195;GO:0150099
N0.HOG0026427	GO:0005654;GO:0005813;GO:0005814;GO:0005819;GO:0005829;GO:0008017;GO:0016020;GO:0034453;GO:0036064;GO:0043231;GO:0071539;GO:1905515
N0.HOG0027135	GO:0002009;GO:0004676;GO:0004677;GO:0004679;GO:0004694;GO:0004711;GO:0005524;GO:0005737;GO:0005829;GO:0005886;GO:0035175;GO:0035402;GO:0035403;GO:0035979;GO:0043231;GO:0043588;GO:0044022;GO:0044023;GO:0044024;GO:0044025;GO:0072354;GO:0072371;GO:0072518;GO:0106310;GO:0140823;GO:0140855;GO:0140857;GO:1990244
N0.HOG0026910	
N0.HOG0008785	GO:0005886;GO:0007155;GO:0043005
N0.HOG0026802	GO:0005829;GO:0005886;GO:0042552;GO:0043005;GO:0046854;GO:0072659
N0.HOG0018467	
N0.HOG0019451	GO:0002025;GO:0004939;GO:0005886;GO:0015052;GO:0042803;GO:0043235;GO:0043410;GO:0051379;GO:0071880
N0.HOG0025440	GO:0005654;GO:0005813
N0.HOG0026536	GO:0000281;GO:0005737;GO:0005829;GO:0005874;GO:0007019;GO:0007052;GO:0007409;GO:0009615;GO:0015631;GO:0016020;GO:0030334;GO:0031110;GO:0031115;GO:0031175;GO:0035024;GO:0035556;GO:0043005;GO:0048012;GO:0051497;GO:0061436;GO:0070495
N0.HOG0016361	GO:0004966;GO:0005886;GO:0007218;GO:0008528
N0.HOG0028230	GO:0005739;GO:0005783;GO:0005829;GO:0031966
N0.HOG0024908	GO:0001725;GO:0003779;GO:0005829;GO:0005884;GO:0005925;GO:0009966;GO:0015629
N0.HOG0018955	GO:0003720;GO:0046872
N0.HOG0030214	GO:0004252;GO:0005576;GO:0005615;GO:0005791;GO:0005829;GO:0006508;GO:0007596;GO:0008236;GO:0031638
N0.HOG0005786	GO:0004497;GO:0005506;GO:0016020;GO:0016705;GO:0020037
N0.HOG0012338	GO:0005886;GO:0007623;GO:0008502
N0.HOG0026252	GO:0005765;GO:0005886;GO:0010008;GO:0015232;GO:0015886;GO:0020037
N0.HOG0027637	
N0.HOG0011665	GO:0001762;GO:0003333;GO:0005774;GO:0006836;GO:0008021;GO:0015179;GO:0015185;GO:0015187;GO:0015812;GO:0015816;GO:0030659;GO:0042995;GO:0051939;GO:0098793;GO:0140799;GO:0140800
N0.HOG0026525	GO:0000086;GO:0001701;GO:0002039;GO:0003682;GO:0004175;GO:0004177;GO:0005634;GO:0005654;GO:0005694;GO:0005829;GO:0006508;GO:0031648;GO:0032922;GO:0035064;GO:0045892;GO:0045893;GO:0046872;GO:0048144;GO:0051864;GO:0106157;GO:1901796
N0.HOG0029047	GO:0005105;GO:0005111;GO:0005615;GO:0005737;GO:0008083;GO:0008284;GO:0008543;GO:0022008;GO:0030334;GO:0043410
N0.HOG0009096	GO:0004222;GO:0005509;GO:0005576;GO:0006508;GO:0008270;GO:0030154;GO:0048632
N0.HOG0025962	GO:0000993;GO:0003711;GO:0005635;GO:0005665;GO:0006368;GO:0031674;GO:0043025;GO:0051685;GO:0097550
N0.HOG0027426	GO:0005267;GO:0005886
N0.HOG0026385	GO:0000724;GO:0003677;GO:0005829;GO:0006260;GO:0006281;GO:0016607;GO:0031422;GO:0033045;GO:0043007;GO:0071139;GO:2000042
N0.HOG0012592	GO:0001696;GO:0004969;GO:0005886;GO:0007187;GO:0007268;GO:0030425;GO:0030594;GO:0045202;GO:0045907
N0.HOG0026372	GO:0000978;GO:0000981;GO:0005634;GO:0006357
N0.HOG0026174	GO:0005178;GO:0005201;GO:0005518;GO:0005576;GO:0005615;GO:0006631;GO:0006641;GO:0007155;GO:0007160;GO:0008201;GO:0008284;GO:0010718;GO:0030036;GO:0030155;GO:0030199;GO:0030334;GO:0031012;GO:0031175;GO:0032963;GO:0043231;GO:0045595;GO:0046328;GO:0048251;GO:0062023;GO:0070062;GO:0090733;GO:0098609;GO:0098633;GO:1900748;GO:1904028;GO:1905935
N0.HOG0029439	GO:0010125;GO:0035447
N0.HOG0013230	
N0.HOG0024975	GO:0004252;GO:0005509;GO:0005615;GO:0005765;GO:0005768;GO:0005905;GO:0008203;GO:0015031;GO:0016324;GO:0031419
